doubanID,imdbID,doubanURL,imdbURL,movieTitle,year,directorName,directorID,category,releaseDate,duration,relatedMovieIDs,doubanTotalVotes,imdbTotalVotes,doubanScore,imdbScore,douban-1star,douban-2star,douban-3star,douban-4star,douban-5star,imdb-1star,imdb-2star,imdb-3star,imdb-4star,imdb-5star,imdb-6star,imdb-7star,imdb-8star,imdb-9star,imdb-10star
1295106,tt0114437,https://movie.douban.com/subject/1295106,http://www.imdb.com/title/tt0114437,鼠胆龙威 鼠膽龍威,1995,王晶,/celebrity/1274331/,"['喜剧', '动作', '犯罪']",['1995-07-01(香港)'],101分钟,"['1299250', '1297194', '1297068', '1295746', '1294114', '1292895', '1296978', '1305201', '1296011', '1296837']",24894,3698,7.139873061781955,6.216873985938346,124,871,11252,9982,2664,94,75,148,270,540,967,803,380,151,270
1293172,tt0093389,https://movie.douban.com/subject/1293172,http://www.imdb.com/title/tt0093389,末代皇帝 The Last Emperor,1987,贝纳尔多·贝托鲁奇,/celebrity/1035651/,"['剧情', '传记', '历史']","['1987-10-04(东京国际电影节)', '1987-10-23(意大利)']",163分钟,"['1292288', '3205624', '6879185', '26990609', '4023638', '26761416', '10463953', '1309070', '1306029', '1793929']",299447,84234,9.121981519267182,7.785822826887006,299,1198,17667,91331,188951,645,287,480,961,2447,6602,19309,29189,14334,9980
2982069,tt0349047,https://movie.douban.com/subject/2982069,http://www.imdb.com/title/tt0349047,梦幻飞船之惊奇号（第一部） (T)Raumschiff Surprise - Periode 1,2004,米夏埃尔·赫尔比希,/celebrity/1045324/,"['喜剧', '科幻']",['2004-07-22'],Germany: 87 分钟,"['1472038', '1296158', '3199479', '1440344', '2155719', '2063005', '3239763', '1294348', '2365831', '1412437']",181,12417,7.1602209944751385,5.604735443343803,3,16,71,50,40,755,590,888,1300,2090,2486,2014,1067,475,752
26759825,tt5642124,https://movie.douban.com/subject/26759825,http://www.imdb.com/title/tt5642124,一日情人 L'amant d'un jour,2017,菲利普·加瑞尔,/celebrity/1002874/,"['剧情', '爱情']","['2017-05-19(戛纳电影节)', '2017-05-31(法国)']",76分钟,"['27018296', '25851625', '1293963', '20468389', '26718282', '27037053', '26809592', '27089612', '1293776', '1292338']",7875,1480,7.44431746031746,6.756756756756758,32,213,2678,3945,1008,22,12,26,31,122,339,496,302,80,50
20276953,tt2317225,https://movie.douban.com/subject/20276953,http://www.imdb.com/title/tt2317225,机械危情 The Machine,2013,卡拉多克·詹姆斯,/celebrity/1333698/,"['科幻', '惊悚']","['2013-04-20(翠贝卡电影节)', '2014-03-21(英国)']",91分钟,"['6873819', '25823531', '11610450', '25701866', '24746649', '5159257', '5325336', '25779392', '10573439', '25983951']",3226,28590,5.6906385616863,6.216579223504722,206,865,1507,523,126,609,538,1035,2035,4350,7259,6619,3509,1267,1369
24860318,tt3062096,https://movie.douban.com/subject/24860318,http://www.imdb.com/title/tt3062096,但丁密码 Inferno,2016,朗·霍华德,/celebrity/1031844/,"['悬疑', '惊悚']",['2016-10-28(中国大陆/美国)'],122分钟,"['1329950', '1927369', '25790761', '25662337', '26606743', '25920885', '25789402', '26413089', '25884801', '3217142']",68050,136419,6.167994121969141,6.239453448566549,1157,10752,39809,13882,2450,2215,1857,3655,7934,19599,41097,36331,14692,4270,4769
2136727,tt0054777,https://movie.douban.com/subject/2136727,http://www.imdb.com/title/tt0054777,狼人的诅咒 The Curse of the Werewolf,1961,泰伦斯·费希,/celebrity/1032568/,"['剧情', '爱情', '惊悚', '恐怖']",['1961-05-01'],91 分钟,"['3340006', '2285202', '1306163', '1998217', '1295498', '1298790', '1294953', '1301290', '2139721', '1305859']",45,4581,5.955555555555556,6.927963326784544,2,7,30,7,0,38,35,81,187,428,1027,1285,698,263,539
25701866,tt2910814,https://movie.douban.com/subject/25701866,http://www.imdb.com/title/tt2910814,信号 The Signal,2014,威廉·尤班克,/celebrity/1340897/,"['科幻', '惊悚']",['2014-06-13(加拿大)'],97分钟,"['6873819', '11610450', '10773241', '23767433', '20276953', '26576995', '24913189', '25823531', '26849308', '6857606']",6010,58057,6.026955074875208,6.115042113784729,331,1268,2801,1214,397,1559,1281,2147,4194,8844,14872,13825,6802,2290,2243
4315553,tt1591638,https://movie.douban.com/subject/4315553,http://www.imdb.com/title/tt1591638,漫才帮 漫才ギャング,2011,品川ヒロシ,/subject_search?search_text=%E5%93%81%E5%B7%9D%E3%83%92%E3%83%AD%E3%82%B7,['喜剧'],['2011-03-19(日本)'],127分钟,"['3143640', '1777637', '20431537', '5346471', '3681289', '3096779', '2153202', '4727548', '26611034', '3077711']",301,41,7.455149501661129,6.341463414634147,3,8,107,133,50,0,3,2,1,5,10,6,11,1,2
6128003,tt1859650,https://movie.douban.com/subject/6128003,http://www.imdb.com/title/tt1859650,爱在罗马 To Rome with Love,2012,伍迪·艾伦,/celebrity/1054430/,"['喜剧', '爱情']",['2012-07-06(美国)'],112分钟,"['1981242', '1296987', '3007825', '1294300', '10576419', '24470523', '1297128', '1298385', '1291990', '2997063']",56690,78882,7.558017286999471,6.391952536700389,227,1587,18197,27155,9524,1363,1092,1993,4344,10098,20333,22151,10870,3577,3061
1401915,tt0065531,https://movie.douban.com/subject/1401915,http://www.imdb.com/title/tt0065531,红圈 Le cercle rouge,1970,让-皮埃尔·梅尔维尔,/celebrity/1027479/,"['剧情', '惊悚', '犯罪']",['1970-10-20'],140 分钟,"['1300966', '1466414', '1301658', '1299885', '1299521', '1438068', '1303559', '1394342', '1298894', '1293936']",5812,18989,8.302477632484514,8.039075254094476,17,93,901,2784,2017,136,58,79,182,450,1267,3474,5931,4301,3111
25790761,tt3402236,https://movie.douban.com/subject/25790761,http://www.imdb.com/title/tt3402236,东方快车谋杀案 Murder on the Orient Express,2017,肯尼思·布拉纳,/celebrity/1036342/,"['剧情', '悬疑', '犯罪']","['2017-11-10(美国/中国大陆)', '2017-11-03(英国)']",114分钟,"['26580232', '25884801', '24743711', '2334904', '27615441', '25920885', '1780330', '26425063', '6517421', '26311973']",195900,174521,6.9040020418580905,6.63779144057162,1567,13909,92073,70132,18023,1927,1608,2980,6791,18732,44167,54192,26684,8691,8749
26700276,tt5290524,https://movie.douban.com/subject/26700276,http://www.imdb.com/title/tt5290524,我去哪儿？ Quo vado?,2016,热纳罗·努基阿德,/celebrity/1369278/,['喜剧'],['2016-01-01(意大利)'],86分钟,"['25765104', '26680247', '26266085', '30234315', '26844922', '26411201', '25867546', '10741643', '26884892', '24750126']",9244,7919,8.090004327131112,6.749715873216315,28,120,1793,4770,2533,144,60,105,262,650,1853,2619,1320,497,409
23774748,tt2239832,https://movie.douban.com/subject/23774748,http://www.imdb.com/title/tt2239832,像男人一样思考2 Think Like a Man Too,2014,蒂姆·斯托瑞,/celebrity/1032396/,"['喜剧', '爱情']",['2014-06-20(美国)'],106分钟,"['5327655', '6873228', '25836073', '22508259', '21324293', '21349801', '6875277', '4911596', '25786067', '25743024']",1564,18363,5.6521739130434785,6.070685617818439,94,419,771,225,55,817,385,750,1440,3201,4571,3202,1610,716,1671
24371128,tt2261749,https://movie.douban.com/subject/24371128,http://www.imdb.com/title/tt2261749,金丝笼 La cage dorée,2013,鲁本·阿尔维斯,/celebrity/1336006/,['喜剧'],['2013-04-23(法国)'],90分钟,"['20504960', '20276520', '21965446', '10521937', '2988103', '4995724', '4097466', '10519113', '25867546', '1937638']",1382,9084,7.3299565846599135,7.564398943196831,11,43,528,616,184,58,32,74,124,380,1118,2460,2597,1139,1102
1303283,tt0088933,https://movie.douban.com/subject/1303283,http://www.imdb.com/title/tt0088933,魔茧 Cocoon,1985,朗·霍华德,/celebrity/1031844/,"['喜剧', '爱情', '科幻', '冒险']",['1985-06-21'],117 分钟,"['1299274', '1296610', '1305113', '1293196', '1294456', '1294235', '1292729', '1301541', '1419977', '1292505']",1415,51887,6.99929328621908,6.751016632297108,14,92,631,519,157,424,365,720,1660,5087,12413,17422,8448,2595,2753
6299833,tt1909348,https://movie.douban.com/subject/6299833,http://www.imdb.com/title/tt1909348,谈笑风生 Talking Funny,2011,John Moffitt,/subject_search?search_text=John%20Moffitt,"['喜剧', '舞台艺术']",['2011'],50分钟,"['24751868', '3017790', '26581719', '2045978', '30148257', '27619071', '26392701', '30156995', '5936634', '2239876']",317,1365,8.302839116719243,8.074725274725274,0,1,56,154,106,10,2,5,8,34,89,254,441,269,253
24875534,tt3431598,https://movie.douban.com/subject/24875534,http://www.imdb.com/title/tt3431598,十二公民,2014,徐昂,/celebrity/1344038/,['剧情'],"['2015-05-15(中国大陆)', '2018-04-16(中国大陆重映)', '2014-10-19(罗马电影节)']",106分钟,"['24743711', '26580232', '25917973', '24719063', '1292365', '26647117', '21360417', '2334904', '21318488', '26752088']",186963,576,8.333991217513624,7.135416666666666,1309,3365,27484,86377,68615,10,2,9,11,24,101,172,163,49,35
1322848,tt0057012,https://movie.douban.com/subject/1322848,http://www.imdb.com/title/tt0057012,奇爱博士 Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,斯坦利·库布里克,/celebrity/1054533/,"['剧情', '喜剧']",['1964-01-29(美国)'],95 分钟,"['1300055', '1292969', '1292206', '1438652', '1300044', '1298043', '1292260', '1306666', '1293350', '1294421']",48099,409909,8.750036383292791,8.330507502884787,144,529,5147,17604,24675,6317,2184,2806,4331,9355,19959,49879,92416,103307,119355
1308851,tt0167190,https://movie.douban.com/subject/1308851,http://www.imdb.com/title/tt0167190,地狱男爵 Hellboy,2004,吉尔莫·德尔·托罗,/celebrity/1027182/,"['动作', '奇幻', '冒险']",['2004-04-02(美国)'],122分钟,"['1873750', '1298120', '1309136', '1422920', '1303910', '1482077', '1305724', '1309021', '1309103', '1295229']",50830,282895,6.902183749754082,6.889513777196487,457,2999,24653,18350,4321,2868,2197,3979,8308,21684,56994,97826,55712,17554,15773
5503303,tt1650062,https://movie.douban.com/subject/5503303,http://www.imdb.com/title/tt1650062,超级八 Super 8,2011,J·J·艾布拉姆斯,/celebrity/1010542/,"['科幻', '悬疑', '惊悚', '儿童']",['2011-06-10(美国)'],112分钟,"['6053731', '2210143', '2997134', '3824339', '3771562', '1309044', '3882445', '2364054', '1309068', '3895511']",31007,318616,6.431966975199148,7.052153689707987,713,4248,15628,8465,1953,4258,2736,4403,8772,21290,52823,98478,76899,28594,20363
3104794,tt1245526,https://movie.douban.com/subject/3104794,http://www.imdb.com/title/tt1245526,赤焰战场 Red,2010,罗伯特·斯文克,/celebrity/1297058/,"['喜剧', '动作']","['2011-04-01(中国大陆)', '2010-10-15(美国)']",111分钟(美国),"['7916027', '1401535', '2174535', '2124586', '3279080', '1306737', '1303139', '1401533', '1292728', '1945336']",74531,269585,7.500046960325234,7.173236641504535,298,2236,24223,37191,10658,1599,1318,2532,5790,15490,44137,93708,63401,22730,18880
24860563,tt3065204,https://movie.douban.com/subject/24860563,http://www.imdb.com/title/tt3065204,招魂2 The Conjuring 2,2016,温子仁,/celebrity/1032122/,"['剧情', '悬疑', '恐怖']",['2016-06-10(美国)'],134分钟,"['3804629', '10485526', '1895120', '26339213', '1466007', '3604148', '27621727', '1292225', '26684564', '26644205']",88322,189687,7.7060754964787925,7.528344061532946,530,2561,24907,42130,18283,1686,960,1647,3345,8545,23164,50257,51968,24300,23815
2362662,tt1155056,https://movie.douban.com/subject/2362662,http://www.imdb.com/title/tt1155056,"寻找伴郎 I Love You, Man",2009,约翰·汉博格,/celebrity/1018214/,"['喜剧', '爱情']",['2009-03-20'],105 分钟,"['2257738', '1950198', '2035075', '2132430', '1419935', '3183490', '2149465', '3233761', '1308822', '3011373']",11269,184544,6.999733782944362,7.165050069360152,79,575,5184,4496,935,1542,1098,1844,3985,11193,31296,59685,43299,16891,13711
25827399,tt2967224,https://movie.douban.com/subject/25827399,http://www.imdb.com/title/tt2967224,别惹德州 Hot Pursuit,2015,安妮·弗莱彻,/celebrity/1045129/,"['喜剧', '动作']",['2015-05-08(美国)'],87分钟,"['4319234', '25833539', '26322972', '25764502', '22346861', '22508259', '25862279', '21324293', '11541282', '26731589']",4532,44337,5.388349514563107,5.361346054085752,335,1378,2275,426,118,2462,2057,3321,5732,9922,9416,5408,2447,1019,2553
26309788,tt3731562,https://movie.douban.com/subject/26309788,http://www.imdb.com/title/tt3731562,金刚：骷髅岛 Kong: Skull Island,2017,乔丹·沃格特-罗伯茨,/celebrity/1326532/,"['动作', '奇幻', '冒险']","['2017-03-24(中国大陆)', '2017-02-28(伦敦首映)', '2017-03-10(美国)']",119分钟,"['26260853', '6311303', '26416062', '3025375', '1578714', '25786060', '11502973', '26430636', '7054604', '10741834']",157181,230654,6.5540109809709834,6.694598836352285,2986,17290,80477,46054,10374,3028,2328,4294,8517,21589,52617,75293,39672,11732,11584
26908280,tt6212478,https://movie.douban.com/subject/26908280,http://www.imdb.com/title/tt6212478,美国动物 American Animals,2018,巴特·雷顿,/celebrity/1336128/,"['剧情', '犯罪']","['2018-01-19(圣丹斯电影节)', '2018-06-01(美国)']",116分钟,"['26930375', '26528871', '22263645', '27593912', '26588314', '24299053', '26410683', '26762269', '26600786', '27133913']",13264,26737,6.985977080820265,7.048546957399858,146,769,5916,5266,1167,342,150,246,605,1594,4590,9256,6541,2103,1310
3645150,tt0896529,https://movie.douban.com/subject/3645150,http://www.imdb.com/title/tt0896529,开罗时间 Cairo Time,2009,鲁巴·纳达,/celebrity/1037054/,"['剧情', '爱情']",['2009-10-16'],90 分钟,"['1472510', '3443074', '1981242', '1422289', '3440075', '1291840', '1441238', '1291990', '1293926', '1307052']",14176,5951,7.9063205417607225,6.861871954293395,57,298,3360,7003,3459,124,110,143,258,518,1074,1541,1064,493,626
1307014,tt0199354,https://movie.douban.com/subject/1307014,http://www.imdb.com/title/tt0199354,不见不散,1998,冯小刚,/celebrity/1274255/,"['喜剧', '爱情']",['1998-12-24(中国大陆)'],103分钟,"['1296253', '1303173', '1304022', '1308747', '1297518', '1293351', '1296436', '1297223', '1300678', '1306249']",108574,981,7.810009762926668,7.286442405708461,217,1411,27686,57870,21281,18,3,8,16,26,127,339,284,101,59
26691320,tt5293604,https://movie.douban.com/subject/26691320,http://www.imdb.com/title/tt5293604,帝一之国 帝一の國,2017,永井聪,/celebrity/1341381/,"['剧情', '喜剧']",['2017-04-29(日本)'],118分钟,"['26362351', '25861695', '26270517', '26816086', '26842503', '1328665', '2157507', '26584763', '25880986', '26809007']",22990,329,8.081948673336234,7.069908814589664,115,460,4483,11357,6598,8,3,3,10,16,52,105,79,26,27
26600660,tt4972582,https://movie.douban.com/subject/26600660,http://www.imdb.com/title/tt4972582,分裂 Split,2016,M·奈特·沙马兰,/celebrity/1022570/,"['悬疑', '惊悚', '犯罪']","['2016-12-26(奇幻电影节)', '2017-01-20(美国)']",117分钟,"['26688480', '24860563', '26339213', '26580232', '3604148', '27621727', '3011051', '26725678', '27031237', '10485526']",75067,341168,7.3320633567346505,7.429119964357737,601,3603,27625,32054,11260,3122,1630,2714,5415,14042,41575,100971,101573,41907,28219
1300966,tt0062229,https://movie.douban.com/subject/1300966,http://www.imdb.com/title/tt0062229,独行杀手 Le samouraï,1967,让-皮埃尔·梅尔维尔,/celebrity/1027479/,"['剧情', '悬疑', '惊悚', '犯罪']",['1967-10-25(法国)'],105 分钟,"['1401915', '1303559', '1301658', '1299885', '1293936', '1305080', '1466414', '1394342', '1401588', '1438068']",12884,38668,8.36386215461037,7.988827971449262,52,193,1855,6043,4741,1048,179,220,424,937,2306,6337,10764,8372,8081
1293316,tt0084726,https://movie.douban.com/subject/1293316,http://www.imdb.com/title/tt0084726,星际旅行2：可汗怒吼 Star Trek II: The Wrath of Khan,1982,尼古拉斯·迈耶,/celebrity/1014215/,"['动作', '科幻', '惊悚', '冒险']",['1982-06-04'],113 分钟,"['1294015', '1296528', '1295647', '1292226', '1293482', '1309068', '1296666', '1292267', '1291839', '1295870']",9437,104270,7.669386457560665,7.817128608420448,47,245,2850,4369,1925,1025,485,723,1420,3536,9240,22285,30891,17645,17020
2059279,tt0117089,https://movie.douban.com/subject/2059279,http://www.imdb.com/title/tt0117089,摩斯拉 モスラ,1996,米田興弘,/subject_search?search_text=%E7%B1%B3%E7%94%B0%E8%88%88%E5%BC%98,"['动作', '科幻', '奇幻', '冒险']",['1996-12-14'],USA: 104 分钟,"['2059278', '2067462', '2062627', '2067461', '1919925', '1463226', '2063945', '2062406', '2270199', '5041025']",52,938,6.769230769230768,6.046908315565033,3,7,21,9,12,29,24,49,85,159,225,181,69,26,91
1297650,tt0106697,https://movie.douban.com/subject/1297650,http://www.imdb.com/title/tt0106697,越空狂龙 Demolition Man,1993,马可·布拉姆贝拉,/celebrity/1324737/,"['动作', '科幻', '犯罪']",['1993-10-07'],115 分钟,"['1296628', '1292626', '1293829', '1296942', '1295582', '1300343', '1295871', '1298717', '1298574', '1295870']",3899,144093,6.654013849705052,6.734317419999584,51,296,2156,1139,261,1364,1482,2904,6169,14783,32431,42860,24222,8425,9453
2354729,tt0448011,https://movie.douban.com/subject/2354729,http://www.imdb.com/title/tt0448011,神秘代码 Knowing,2009,亚历克斯·普罗亚斯,/celebrity/1027346/,"['剧情', '科幻', '悬疑', '惊悚', '灾难']","['2009-10-30(中国大陆)', '2009-03-09(纽约首映)', '2009-03-20(美国)']",121 分钟,"['1793909', '1308779', '2225321', '1820156', '1309044', '1293013', '3005875', '1949328', '1395776', '1308843']",98965,207569,6.6459455363007125,6.263122142516464,1880,10391,48592,30085,8016,4969,4548,7613,14150,28182,50361,50365,26422,10071,10888
22346861,tt2702724,https://movie.douban.com/subject/22346861,http://www.imdb.com/title/tt2702724,老板 The Boss,2016,本·法尔科内,/celebrity/1330277/,['喜剧'],['2016-04-08(美国)'],99分钟,"['26322972', '4319234', '25862279', '26731589', '26391210', '26309892', '26385107', '26647125', '26687241', '26833227']",2625,38523,5.34552380952381,5.525062949406847,192,835,1318,215,68,1946,1375,2202,4354,8254,9607,5572,2489,944,1780
1916088,tt0839980,https://movie.douban.com/subject/1916088,http://www.imdb.com/title/tt0839980,半职业选手 Semi-Pro,2008,Kent Alterman,/subject_search?search_text=Kent%20Alterman,"['喜剧', '运动']",['2008-02-19'],91 分钟,"['1308775', '1916089', '2048579', '1796824', '2130163', '1297587', '2977731', '1757164', '2043994', '1308770']",1265,74081,5.9335968379446635,5.935273551922895,77,259,634,229,68,2146,1746,3244,6518,13634,19589,14621,6687,2258,3638
